"V1" "V2"
"4760" 53594 50
"4761" 50511 59.54
"4762" 48132 52.79
"4763" 46567 51
"4764" 45957 42.1
"4765" 46120 39.51
"4766" 46415 39.71
"4767" 48276 37.95
"4768" 52054 55.77
"4769" 55728 78.51
"4770" 58669 82.54
"4771" 60275 85.68
"4772" 61420 87.06
"4773" 59716 70.08
"4774" 57383 59.91
"4775" 55426 54.86
"4776" 54452 46.97
"4777" 53905 47.02
"4778" 54196 49.03
"4779" 54219 56.92
"4780" 53363 62.79
"4781" 51665 54.89
"4782" 51709 52.79
"4783" 51176 57.39
"4784" 47585 46.22
"4785" 44972 43.59
"4786" 42709 37.89
"4787" 41355 33.96
"4788" 40595 33.97
"4789" 40312 28.81
"4790" 39768 24.99
"4791" 39870 27.26
"4792" 42105 37.7
"4793" 45254 37.91
"4794" 47948 40.84
"4795" 50440 46.03
"4796" 52746 51.02
"4797" 51597 51.99
"4798" 49781 47.85
"4799" 48411 43.57
"4800" 47921 40.01
"4801" 47851 36.45
"4802" 48946 37.89
"4803" 50423 46.04
"4804" 51185 51.41
"4805" 51015 50.05
"4806" 52139 49.34
"4807" 52261 52.89
"4808" 48809 40.31
"4809" 45821 43.48
"4810" 43752 35.44
"4811" 42866 31.95
"4812" 42937 33.34
"4813" 44162 32.51
"4814" 47558 36.44
"4815" 55336 51.99
"4816" 62846 71.47
"4817" 66936 79.93
"4818" 68333 85.33
"4819" 70213 85.4
"4820" 70892 99.99
"4821" 70040 92.05
"4822" 68781 85.33
"4823" 67641 83.22
"4824" 66269 77.03
"4825" 65638 77.91
"4826" 64796 76.57
"4827" 63433 69.71
"4828" 60993 67
"4829" 60242 67.15
"4830" 57870 59.94
"4831" 52875 51.61
"4832" 49028 44.27
"4833" 46865 35.82
"4834" 45743 33.77
"4835" 45492 31.03
"4836" 46472 32.03
"4837" 49580 36.12
"4838" 56835 39.55
"4839" 63920 54.21
"4840" 67613 71.02
"4841" 69027 71.03
"4842" 70519 76.98
"4843" 72384 88.2
"4844" 71184 79.94
"4845" 70294 71.07
"4846" 68926 66.42
"4847" 67705 66.98
"4848" 66319 63.91
"4849" 65569 63.09
"4850" 65172 56.52
"4851" 63669 55.65
"4852" 61398 55.88
"4853" 60284 50.87
"4854" 57500 48.63
"4855" 52188 37.76
"4856" 48700 34.12
"4857" 46609 32.62
"4858" 45591 29.01
"4859" 45356 26.91
"4860" 46526 27.88
"4861" 49638 34.74
"4862" 56687 36.03
"4863" 63151 57.73
"4864" 66897 50.04
"4865" 68461 59.78
"4866" 69864 58.68
"4867" 71825 69.77
"4868" 70467 62.8
"4869" 69040 60.1
"4870" 67524 61.25
"4871" 66331 61.56
"4872" 65002 68.36
"4873" 64667 69.19
"4874" 64039 66.92
"4875" 62541 60.33
"4876" 60190 57.73
"4877" 59733 57.79
"4878" 57037 55.93
"4879" 52003 43.55
"4880" 48399 38.25
"4881" 46004 33.32
"4882" 45035 27.09
"4883" 44974 26.9
"4884" 45788 29.93
"4885" 49209 36.03
"4886" 56033 41.08
"4887" 62730 54.45
"4888" 66627 62.87
"4889" 67902 59.97
"4890" 69878 66.08
"4891" 71641 70.1
"4892" 70274 68.06
"4893" 68990 63.09
"4894" 67712 61.36
"4895" 66663 58.15
"4896" 65200 56.54
"4897" 64925 48.27
"4898" 64384 47.14
"4899" 62979 43.02
"4900" 60542 43.31
"4901" 59602 43.73
"4902" 56609 45.95
"4903" 51316 36.5
"4904" 47756 31.04
"4905" 45670 26.97
"4906" 44395 23.11
"4907" 44320 22.21
"4908" 45435 22.59
"4909" 48863 29.93
"4910" 55210 38.76
"4911" 61977 65.75
"4912" 66204 59.98
"4913" 67726 71.35
"4914" 69409 73.94
"4915" 70933 76.72
"4916" 69374 66.02
"4917" 67140 59.94
"4918" 65425 51.45
"4919" 64065 45.16
"4920" 63421 44.93
"4921" 63399 44.02
"4922" 62705 42.03
"4923" 61142 39.59
"4924" 58720 42.01
"4925" 57374 41.02
"4926" 54779 38.06
"4927" 50353 34.34
"4928" 46989 38.42
"4929" 44771 36
"4930" 43318 33.53
"4931" 42746 30.07
"4932" 42777 27.13
"4933" 43408 25.04
"4934" 45622 22.94
"4935" 49448 25.92
"4936" 53335 34.44
"4937" 56562 36.99
"4938" 58272 41.4
"4939" 59711 44.91
"4940" 58241 42.2
"4941" 55827 38.04
"4942" 53991 35.72
"4943" 53303 35.77
"4944" 52591 34.9
"4945" 53326 37.01
"4946" 53718 35.74
"4947" 52788 35.72
"4948" 51157 33.96
"4949" 50782 34.58
"4950" 49587 35.78
"4951" 45900 26.08
"4952" 42940 27.97
"4953" 40842 25.05
"4954" 39541 23.4
"4955" 38585 20.09
"4956" 38179 18.04
"4957" 38242 16.09
"4958" 38696 12.32
"4959" 40955 18.06
"4960" 44685 24.21
"4961" 47851 31.17
"4962" 50556 37.42
"4963" 53355 43.1
"4964" 51984 37.79
"4965" 49823 33
"4966" 48393 30.04
"4967" 47486 24.97
"4968" 47564 26.9
"4969" 48741 32.73
"4970" 50140 37.4
"4971" 50465 37.89
"4972" 50310 37.92
"4973" 51090 37.92
"4974" 50779 41.03
"4975" 46969 31.47
"4976" 43981 26.35
"4977" 41730 23.43
"4978" 41210 20.03
"4979" 40941 16.01
"4980" 42102 16.97
"4981" 45850 23.47
"4982" 54022 32.05
"4983" 61313 41.96
"4984" 65949 56.67
"4985" 67636 60.01
"4986" 69422 59.33
"4987" 71538 65.91
"4988" 70273 58.05
"4989" 69180 61.32
"4990" 67989 60
"4991" 66749 59.91
"4992" 65198 56.2
"4993" 64798 50.93
"4994" 64314 48.08
"4995" 62734 44.91
"4996" 60380 39.99
"4997" 59944 39.54
"4998" 56944 38.09
"4999" 51334 34.02
"5000" 47867 30.09
"5001" 45862 22.77
"5002" 44699 20.93
"5003" 44653 16.1
"5004" 45667 21.04
"5005" 49119 29.09
"5006" 55939 35.81
"5007" 62547 51.4
"5008" 66508 67.11
"5009" 67556 68.03
"5010" 69505 70.07
"5011" 71829 66.76
"5012" 70591 61.3
"5013" 69161 55.05
"5014" 67934 58.57
"5015" 66534 51.97
"5016" 64788 50.91
"5017" 64589 50.9
"5018" 64055 49.58
"5019" 62650 45.6
"5020" 60576 45.88
"5021" 60318 45.04
"5022" 56644 39.15
"5023" 51263 35.12
"5024" 47599 35.78
"5025" 45556 31.33
"5026" 44727 25.85
"5027" 44734 24.23
"5028" 45876 25.63
"5029" 49197 35.02
"5030" 56310 38.09
"5031" 62916 54.91
"5032" 66512 47.02
"5033" 67483 50.57
"5034" 69137 50.52
"5035" 71187 59.95
"5036" 69900 57.95
"5037" 68843 71.46
"5038" 67437 70.08
"5039" 66144 67.95
"5040" 64348 59.53
"5041" 64213 51.92
"5042" 64070 46.87
"5043" 62755 40.4
"5044" 61251 46.88
"5045" 60274 46.21
"5046" 56694 40.45
"5047" 51519 33.25
"5048" 48044 34.92
"5049" 45792 29.98
"5050" 44622 27.12
"5051" 44455 22.75
"5052" 45489 25.11
"5053" 48711 31.98
"5054" 56074 37
"5055" 63060 51.48
"5056" 67006 51.03
"5057" 68294 52.91
"5058" 69893 60.21
"5059" 71998 68.1
"5060" 70786 66.01
"5061" 69598 63.34
"5062" 68002 60.26
"5063" 66798 59.58
"5064" 64939 52.93
"5065" 65161 48.1
"5066" 64992 46.32
"5067" 63741 42.21
"5068" 61754 43.47
"5069" 60438 43.88
"5070" 56680 36.91
"5071" 51412 32.53
"5072" 47845 32.77
"5073" 45677 26.95
"5074" 44624 23.24
"5075" 44372 22.3
"5076" 45377 22.63
"5077" 48993 31.04
"5078" 56213 34.73
"5079" 62910 40.05
"5080" 66959 50.36
"5081" 68271 59
"5082" 69864 58.46
"5083" 71198 65.13
"5084" 69952 55.56
"5085" 67754 52.96
"5086" 65818 46.38
"5087" 64699 40.82
"5088" 63582 39.51
"5089" 63539 39.58
"5090" 63049 38.87
"5091" 61381 35.58
"5092" 59343 35.96
"5093" 58750 35.96
"5094" 55805 35.99
"5095" 51099 32.56
"5096" 47671 35.87
"5097" 45145 32.1
"5098" 43526 29.5
"5099" 42943 28.91
"5100" 42932 27.96
"5101" 44010 27.95
"5102" 45862 24.28
"5103" 49743 32.56
"5104" 53992 35.24
"5105" 57404 44.97
"5106" 59371 46
"5107" 60585 49.97
"5108" 58889 43.49
"5109" 56107 37.98
"5110" 54376 37.15
"5111" 53471 34.97
"5112" 52840 33.61
"5113" 53433 33.92
"5114" 53621 34.21
"5115" 52899 33.56
"5116" 51553 35.67
"5117" 51544 33.72
"5118" 49770 33.96
"5119" 45695 29.99
"5120" 42529 28.47
"5121" 40001 22.23
"5122" 38594 19.11
"5123" 37854 18.1
"5124" 37873 15.09
"5125" 38143 15.09
"5126" 38064 11.07
"5127" 40478 14.5
"5128" 44247 22.25
"5129" 47545 29.01
"5130" 50325 32.99
"5131" 53385 36.51
"5132" 52037 38.21
"5133" 49768 33.27
"5134" 47908 29.01
"5135" 47000 23.53
"5136" 46986 24.61
"5137" 48232 27
"5138" 49764 34.32
"5139" 50374 33.75
"5140" 50588 32.95
"5141" 51867 34.52
"5142" 50381 34.92
"5143" 46091 25.98
"5144" 43008 23.25
"5145" 41221 21.34
"5146" 40455 13.94
"5147" 40429 11.14
"5148" 41701 14.95
"5149" 45875 23.28
"5150" 53787 28.93
"5151" 60611 38.98
"5152" 64823 49.56
"5153" 66290 55.1
"5154" 68278 60.07
"5155" 70170 63.71
"5156" 69238 60.01
"5157" 68334 54.92
"5158" 66737 59.56
"5159" 65672 53.91
"5160" 64235 44.89
"5161" 64443 40.96
"5162" 64262 40.05
"5163" 63762 37.79
"5164" 62014 38.73
"5165" 60286 37.96
"5166" 56384 35.34
"5167" 51332 30.08
"5168" 47806 25.59
"5169" 45728 22.79
"5170" 44738 20.43
"5171" 44752 10
"5172" 45324 19.94
"5173" 48471 23.48
"5174" 54879 27.88
"5175" 60818 37.98
"5176" 64236 50.94
"5177" 65993 48.09
"5178" 67805 47.4
"5179" 69741 56.18
"5180" 68405 49.41
"5181" 66823 49.91
"5182" 65782 50
"5183" 64132 49.95
"5184" 62673 43.32
"5185" 62521 43.94
"5186" 62508 44.29
"5187" 60992 43.17
"5188" 59933 43.84
"5189" 59754 44.28
"5190" 56340 41.31
"5191" 50893 31.06
"5192" 47398 33.14
"5193" 45303 27.87
"5194" 43980 27.85
"5195" 43943 27.54
"5196" 44896 27.81
"5197" 48789 37.93
"5198" 56249 50.74
"5199" 62764 64.56
"5200" 66762 64.4
"5201" 67923 68.66
"5202" 69557 73.26
"5203" 71535 79.16
"5204" 70666 73.53
"5205" 69277 73.77
"5206" 67865 76.12
"5207" 66770 73.73
"5208" 65197 71.47
"5209" 64736 67.93
"5210" 64351 60.58
"5211" 63680 52.6
"5212" 62365 61.86
"5213" 61678 56.5
"5214" 57809 42.06
"5215" 52066 35.78
"5216" 48436 37.02
"5217" 45853 33.17
"5218" 44674 26.94
"5219" 44442 23.65
"5220" 45461 30.26
"5221" 49252 35.57
"5222" 56796 44.93
"5223" 63526 63.21
"5224" 67141 61.98
"5225" 68401 64.38
"5226" 69891 65.74
"5227" 71900 74.93
"5228" 70526 66.28
"5229" 69195 60.56
"5230" 67778 60.7
"5231" 66684 57.06
"5232" 65398 56.54
"5233" 65146 62.88
"5234" 64851 60.54
"5235" 63819 57.28
"5236" 62763 56.58
"5237" 62168 56.01
"5238" 58159 44.25
"5239" 53064 36.23
"5240" 49188 39.55
"5241" 46955 33.1
"5242" 45794 27.87
"5243" 45463 24.29
"5244" 46173 26.91
"5245" 50293 33.51
"5246" 57969 43.5
"5247" 64540 59.93
"5248" 68228 65.82
"5249" 69752 70.06
"5250" 71349 70.31
"5251" 72844 76.94
"5252" 71007 76.96
"5253" 68580 74.45
"5254" 66353 62.47
"5255" 64891 53.17
"5256" 63900 53.19
"5257" 63960 53.13
"5258" 63437 53.12
"5259" 61761 51.66
"5260" 60137 51.44
"5261" 59882 47.92
"5262" 56567 41.63
"5263" 51854 33.09
"5264" 48607 35.81
"5265" 46025 25.17
"5266" 44635 23.86
"5267" 43720 25.03
"5268" 43377 24.21
"5269" 44254 23.94
"5270" 45934 22.62
"5271" 49691 28.45
"5272" 54157 34.39
"5273" 57352 39.98
"5274" 59003 48.15
"5275" 59950 55.92
"5276" 58148 52.05
"5277" 55541 48.14
"5278" 53796 38.03
"5279" 52964 37.74
"5280" 52668 35.37
"5281" 53562 39.2
"5282" 54243 41.92
"5283" 53471 40.64
"5284" 53000 42.05
"5285" 52672 45.06
"5286" 50622 39.9
"5287" 46812 25.9
"5288" 44010 27.52
"5289" 41617 22.9
"5290" 40252 21.08
"5291" 39390 18.53
"5292" 39265 15.8
"5293" 39362 15.74
"5294" 39350 7.5
"5295" 41831 13.43
"5296" 46026 24.68
"5297" 48990 29.56
"5298" 51737 35.38
"5299" 54706 39.81
"5300" 53503 32.53
"5301" 51104 29.84
"5302" 49297 29.54
"5303" 48518 27.23
"5304" 48675 27.8
"5305" 50215 29.92
"5306" 52063 37.81
"5307" 52785 38.9
"5308" 53441 39.98
"5309" 53993 41.72
"5310" 52131 39.93
"5311" 48201 27.8
"5312" 45139 23.17
"5313" 43030 20.03
"5314" 42357 12.1
"5315" 42460 11.91
"5316" 44031 16.57
"5317" 48772 25.54
"5318" 57662 35.97
"5319" 64414 55.94
"5320" 68541 63.08
"5321" 70152 65.04
"5322" 72027 65.28
"5323" 73922 72.57
"5324" 72397 67.06
"5325" 71578 66.06
"5326" 70271 64.57
"5327" 69031 61.29
"5328" 67341 57.03
"5329" 66580 55.06
"5330" 66279 52.94
"5331" 65522 51.76
"5332" 64874 53.96
"5333" 63141 48.97
"5334" 58781 37.11
"5335" 53237 29.02
"5336" 49636 37
"5337" 47318 32.13
"5338" 46059 27.86
"5339" 46214 27.83
"5340" 47300 26.04
"5341" 51318 35.06
"5342" 59217 43.13
"5343" 65545 69.95
"5344" 69424 67.91
"5345" 71043 64.32
"5346" 72862 74.57
"5347" 74366 79.22
"5348" 72804 73.43
"5349" 71688 68.08
"5350" 70293 64.38
"5351" 68946 61.74
"5352" 67240 49.4
"5353" 67389 47.55
"5354" 66641 46.46
"5355" 65798 45.1
"5356" 65263 54.91
"5357" 63578 54.96
"5358" 59406 43.35
"5359" 53903 34.22
"5360" 50253 37.01
"5361" 47896 34.41
"5362" 46623 29.27
"5363" 46359 27.09
"5364" 47630 27.46
"5365" 51690 37.04
"5366" 59291 45.05
"5367" 65571 55.05
"5368" 69068 59.79
"5369" 69658 64.01
"5370" 71074 60.17
"5371" 72729 74.55
"5372" 71345 64.33
"5373" 70368 75.8
"5374" 69203 75.99
"5375" 68077 67.21
"5376" 66128 65.35
"5377" 65848 64.31
"5378" 65350 65.77
"5379" 64607 61.29
"5380" 64809 61.31
"5381" 63348 61.49
"5382" 58898 50.05
"5383" 53458 41.06
"5384" 49703 40.07
"5385" 47423 37.03
"5386" 46265 33.39
"5387" 46108 32.59
"5388" 47017 33.26
"5389" 50743 41.33
"5390" 58678 52.37
"5391" 65088 67.02
"5392" 68323 63.07
"5393" 69418 66.05
"5394" 71302 68
"5395" 73243 78.01
"5396" 72053 72.27
"5397" 71211 66.04
"5398" 69982 64.99
"5399" 69096 60.09
"5400" 67934 60
"5401" 67639 53.05
"5402" 67573 50.06
"5403" 66395 50.08
"5404" 65495 60.08
"5405" 63462 57.1
"5406" 59064 44.82
"5407" 53349 38.78
"5408" 49917 39.63
"5409" 47712 34.72
"5410" 46231 31.96
"5411" 46139 30.18
"5412" 47477 32.09
"5413" 51527 35.72
"5414" 59479 38.57
"5415" 66088 63.93
"5416" 69933 59.18
"5417" 71225 67.95
"5418" 72686 69.77
"5419" 74279 78.6
"5420" 72473 69.9
"5421" 70372 64.97
"5422" 68394 63.92
"5423" 66979 56.06
"5424" 66174 50.14
"5425" 65952 47.77
"5426" 65485 45.7
"5427" 64479 43.03
"5428" 64004 50.42
"5429" 61434 45.84
"5430" 57634 45.04
"5431" 52941 37.96
"5432" 49378 36.58
"5433" 46854 33.9
"5434" 45350 33.69
"5435" 44654 31.51
"5436" 44858 30.54
"5437" 45866 35.74
"5438" 47897 31.48
"5439" 51661 39.67
"5440" 56029 48.06
"5441" 59038 63.97
"5442" 60914 60.29
"5443" 61977 63.96
"5444" 60110 55.41
"5445" 57527 51.24
"5446" 55519 53.26
"5447" 54537 45.06
"5448" 53978 47.56
"5449" 54843 40.05
"5450" 55580 45.06
"5451" 55129 46.84
"5452" 55310 51.43
"5453" 53619 43.93
"5454" 51207 37.21
"5455" 47570 31.57
"5456" 44051 34.24
"5457" 41675 26.92
"5458" 40426 24.27
"5459" 39618 21.05
"5460" 39573 18.59
"5461" 39877 20.96
"5462" 40044 14.19
"5463" 42129 22.93
"5464" 45981 24.64
"5465" 49515 30.53
"5466" 52659 36.29
"5467" 55598 44.97
"5468" 54387 44.18
"5469" 51865 38.89
"5470" 50418 31.66
"5471" 49248 27.6
"5472" 48957 26.94
"5473" 50311 29.36
"5474" 51967 33.34
"5475" 52797 35.34
"5476" 54452 41.65
"5477" 53874 42.62
"5478" 52405 43.31
"5479" 48272 29.94
"5480" 45160 30.4
"5481" 43367 26.85
"5482" 42817 24.2
"5483" 43083 19.99
"5484" 44742 23.24
"5485" 49278 32.06
"5486" 58738 48.07
"5487" 66050 60.01
"5488" 69746 66.97
"5489" 71331 65.02
"5490" 73408 66.59
"5491" 75478 77.73
"5492" 73955 72.45
"5493" 73038 68.01
"5494" 71857 67.93
"5495" 70573 62.99
"5496" 68789 65.77
"5497" 68531 64.97
"5498" 68624 56.31
"5499" 67908 55
"5500" 66847 55.02
"5501" 63721 51.98
"5502" 58535 46
"5503" 53097 39.62
"5504" 49820 34.03
"5505" 47802 29.58
"5506" 46572 23.6
"5507" 46594 22.04
"5508" 48096 22.25
"5509" 52325 31.41
"5510" 60391 37.2
"5511" 67152 57.87
"5512" 70684 65.99
"5513" 71850 66.19
"5514" 73567 68.07
"5515" 75010 74.08
"5516" 73261 66.49
"5517" 72176 66.08
"5518" 71038 70.21
"5519" 69610 70.13
"5520" 68253 63.98
"5521" 67694 57.98
"5522" 67309 58.1
"5523" 66818 60.92
"5524" 66896 62.86
"5525" 63941 57.69
"5526" 59200 41.38
"5527" 53756 35.92
"5528" 50041 34.61
"5529" 47664 31.38
"5530" 46609 23.5
"5531" 47028 23.4
"5532" 48416 23.48
"5533" 52713 33.57
"5534" 60994 37.06
"5535" 67580 61.77
"5536" 70926 70
"5537" 72027 74.75
"5538" 73794 66.53
"5539" 75645 81.85
"5540" 74258 69.99
"5541" 73192 74.33
"5542" 72113 67.08
"5543" 70970 61.26
"5544" 69478 53.61
"5545" 68797 54.18
"5546" 68624 55.01
"5547" 68291 55.06
"5548" 68376 53.06
"5549" 65227 51.63
"5550" 60864 39.85
"5551" 55432 33.49
"5552" 51556 30.6
"5553" 49546 24.04
"5554" 48147 22.93
"5555" 47858 21.43
"5556" 49049 22.55
"5557" 53109 35.46
"5558" 61521 37.43
"5559" 67622 54.56
"5560" 70483 54.02
"5561" 71017 55.04
"5562" 72202 61.35
"5563" 73594 63.17
"5564" 72221 61.72
"5565" 71298 58.03
"5566" 69977 61.26
"5567" 68815 61.22
"5568" 66830 55.08
"5569" 66773 55.02
"5570" 66621 52.05
"5571" 66734 49.93
"5572" 67376 57.26
"5573" 64333 51.07
"5574" 59789 42.09
"5575" 54136 35.26
"5576" 48538 24.08
"5577" 49006 22.57
"5578" 47785 21.28
"5579" 47667 13.55
"5580" 48935 16.56
"5581" 52803 25.55
"5582" 61551 33.37
"5583" 67719 47.59
"5584" 70857 61.61
"5585" 71407 61.07
"5586" 72299 64.38
"5587" 73315 66.95
"5588" 71876 60.95
"5589" 70083 60.92
"5590" 68171 52.9
"5591" 67264 46.32
"5592" 66099 43.15
"5593" 65766 44.18
"5594" 65336 46.21
"5595" 64929 41.25
"5596" 65371 38.54
"5597" 62387 38.43
"5598" 58930 37.24
"5599" 53900 30.09
"5600" 50111 35.94
"5601" 47293 28.26
"5602" 45664 26.48
"5603" 44683 30.05
"5604" 44764 23.64
"5605" 46120 29.96
"5606" 48441 28.56
"5607" 52103 35.33
"5608" 56235 48.14
"5609" 59309 62.43
"5610" 61025 61.76
"5611" 61941 62.18
"5612" 60240 55.99
"5613" 57607 55.02
"5614" 55604 45.05
"5615" 54590 36.98
"5616" 54111 38.62
"5617" 55141 38.76
"5618" 55905 37.19
"5619" 56366 35.95
"5620" 57361 37.1
"5621" 55037 32.05
"5622" 52613 29.97
"5623" 48468 21.43
"5624" 45076 22.03
"5625" 42574 14.44
"5626" 40924 9.1
"5627" 40399 7.08
"5628" 40503 6.67
"5629" 41379 6.1
"5630" 42288 6.42
"5631" 44226 6.03
"5632" 48317 8.89
"5633" 51799 20.36
"5634" 54933 22.51
"5635" 57814 22.41
"5636" 57279 22.5
"5637" 55088 21.49
"5638" 52973 20.32
"5639" 52116 18.18
"5640" 52038 18.72
"5641" 53561 20.94
"5642" 55359 23.01
"5643" 56610 31.32
"5644" 58664 33.52
"5645" 57091 24.07
"5646" 55109 27.09
"5647" 51158 20.9
"5648" 48768 20.98
"5649" 47010 15.03
"5650" 46322 12.4
"5651" 46752 6.97
"5652" 48042 14.08
"5653" 52774 20.99
"5654" 62284 31.63
"5655" 68742 45.95
"5656" 72260 50.95
"5657" 73112 55.65
"5658" 74858 55
"5659" 76550 63.03
"5660" 75630 56.89
"5661" 74899 56.01
"5662" 73587 52.7
"5663" 72782 50.87
"5664" 71191 46.52
"5665" 70356 45.92
"5666" 69812 48.12
"5667" 69285 48.09
"5668" 70045 51.07
"5669" 66999 41.08
"5670" 61914 35.56
"5671" 56135 29.17
"5672" 52589 33.18
"5673" 50200 24.05
"5674" 49072 20.26
"5675" 49055 20.57
"5676" 50160 22.28
"5677" 54447 32.5
"5678" 63078 50.01
"5679" 69299 69.02
"5680" 72416 66.97
"5681" 73001 66.99
"5682" 74717 69.49
"5683" 76113 70.02
"5684" 75005 70.08
"5685" 74096 69.98
"5686" 72870 72.31
"5687" 71955 70.08
"5688" 70073 72.1
"5689" 69433 77.09
"5690" 69088 74.66
"5691" 68337 74.83
"5692" 69729 80.8
"5693" 66038 70.97
"5694" 61303 64.29
"5695" 55522 39.37
"5696" 51404 36.3
"5697" 49081 32.94
"5698" 48025 28.37
"5699" 47823 22.96
"5700" 48903 32.14
"5701" 53607 40.35
"5702" 62881 55.03
"5703" 69233 75.11
"5704" 72202 74.57
"5705" 73017 76.32
"5706" 74345 78.15
"5707" 75966 78.56
"5708" 74411 78.57
"5709" 73305 80.02
"5710" 72022 75
"5711" 70959 70.04
"5712" 69745 67.95
"5713" 69476 66.22
"5714" 68818 65.59
"5715" 68741 63.98
"5716" 70188 66.23
"5717" 66720 65.99
"5718" 61926 45.08
"5719" 56120 35.87
"5720" 52196 36.49
"5721" 50008 33.42
"5722" 48706 31.25
"5723" 48442 23.8
"5724" 49510 25.94
"5725" 53395 36.48
"5726" 62650 51.32
"5727" 69127 65.08
"5728" 72065 67.95
"5729" 73062 66.96
"5730" 74607 69.79
"5731" 76379 83.2
"5732" 75066 67.08
"5733" 74485 66.05
"5734" 73238 65.03
"5735" 72643 61.04
"5736" 71272 60.07
"5737" 70742 60.1
"5738" 70373 59.07
"5739" 70176 58.22
"5740" 70510 61.74
"5741" 66188 49.05
"5742" 61481 39.92
"5743" 56043 34.64
"5744" 52730 32.44
"5745" 50432 28.06
"5746" 49204 23.93
"5747" 49115 20.02
"5748" 50489 10.4
"5749" 54530 31.17
"5750" 63177 41.59
"5751" 69310 65.43
"5752" 72330 70.05
"5753" 72818 69.27
"5754" 74174 72.12
"5755" 75279 74.84
"5756" 73492 70.51
"5757" 71602 69.94
"5758" 69669 64.11
"5759" 68247 65.01
"5760" 67069 58.52
"5761" 66881 58.38
"5762" 66385 61.42
"5763" 65872 66.41
"5764" 66656 69.07
"5765" 63154 62.49
"5766" 58782 53.39
"5767" 54254 38.04
"5768" 50790 35.08
"5769" 48073 30.05
"5770" 46322 23.29
"5771" 45631 19.89
"5772" 45748 17.05
"5773" 46915 16.2
"5774" 49375 22.54
"5775" 52592 26.09
"5776" 56901 32.94
"5777" 59607 40.04
"5778" 61137 44.28
"5779" 62072 47.89
"5780" 60060 46.47
"5781" 57067 44.01
"5782" 55014 42.66
"5783" 54008 40.09
"5784" 53507 38.75
"5785" 54308 38.79
"5786" 54793 41.9
"5787" 55581 47.86
"5788" 57214 56.66
"5789" 54484 45.04
"5790" 51811 41.04
"5791" 48174 32.69
"5792" 44902 26.96
"5793" 42490 20.44
"5794" 41352 8.7
"5795" 40536 8.01
"5796" 40531 6.93
"5797" 40904 6.85
"5798" 41473 7.53
"5799" 43088 7.06
"5800" 46973 15.95
"5801" 50251 23.65
"5802" 52436 33.34
"5803" 54654 39.04
"5804" 53626 39.03
"5805" 51218 30.54
"5806" 49241 24.95
"5807" 48402 21.48
"5808" 48179 21.09
"5809" 50000 25.89
"5810" 52067 33.51
"5811" 54122 35.83
"5812" 57717 45.05
"5813" 55802 42.1
"5814" 53924 41.44
"5815" 49859 29.5
"5816" 47040 21.46
"5817" 45190 19.02
"5818" 44123 13.98
"5819" 44032 10.71
"5820" 45502 19.58
"5821" 50569 26.83
"5822" 61375 48.72
"5823" 68048 66.68
"5824" 71659 70.02
"5825" 72221 68.23
"5826" 73457 70.03
"5827" 75311 78.77
"5828" 74316 71.37
"5829" 73704 70.79
"5830" 72570 69.98
"5831" 71604 67.99
"5832" 70197 66.94
"5833" 69913 65.95
"5834" 69522 65.54
"5835" 70008 66
"5836" 71209 66.4
"5837" 66833 59.04
"5838" 61547 41.59
"5839" 55692 33.34
"5840" 51853 37.59
"5841" 49807 35.84
"5842" 48625 32.82
"5843" 48418 24.16
"5844" 49127 29.21
"5845" 53818 38.08
"5846" 63400 47.58
"5847" 69467 67.96
"5848" 72272 69.9
"5849" 72484 69.09
"5850" 73468 71.05
"5851" 75086 85.01
"5852" 74076 75.09
"5853" 73409 78.55
"5854" 72245 76.03
"5855" 71634 69.1
"5856" 70398 66.97
"5857" 70022 66.24
"5858" 69471 64.05
"5859" 69951 64.06
"5860" 71013 72.5
"5861" 66468 63.38
"5862" 61186 42.9
"5863" 55786 35.37
"5864" 52405 35.02
"5865" 50262 28.95
"5866" 48926 22.57
"5867" 48908 22.5
"5868" 49768 24.94
"5869" 54381 36.01
"5870" 63951 41.33
"5871" 69921 60.06
"5872" 72589 59.69
"5873" 72939 59.61
"5874" 73849 61.72
"5875" 75447 66.71
"5876" 74397 63.04
"5877" 73509 64.56
"5878" 72175 64.06
"5879" 71472 65.37
"5880" 70097 64.06
"5881" 69610 62.94
"5882" 69485 59.65
"5883" 70336 59.62
"5884" 71310 65.09
"5885" 66603 59.52
"5886" 61619 40
"5887" 55798 33.32
"5888" 52207 35.8
"5889" 49926 33.92
"5890" 48656 32.61
"5891" 48655 23.49
"5892" 49649 28.63
"5893" 53639 35.07
"5894" 63781 59.8
"5895" 69187 78.94
"5896" 72087 85.01
"5897" 72691 75.5
"5898" 74407 74.96
"5899" 75509 83.55
"5900" 74322 74.83
"5901" 73505 74.91
"5902" 72552 72.52
"5903" 71766 70.29
"5904" 70332 71.15
"5905" 70090 70.15
"5906" 69662 68.37
"5907" 70895 71.67
"5908" 71492 74.97
"5909" 66453 65.26
"5910" 61322 48.38
"5911" 56173 32.95
"5912" 52353 32.71
"5913" 50211 25.92
"5914" 49081 22.57
"5915" 48814 22.25
"5916" 49705 22.52
"5917" 53461 32.24
"5918" 63247 37.92
"5919" 69246 62
"5920" 72144 62
"5921" 72718 57.54
"5922" 74179 59.19
"5923" 76088 57.98
"5924" 75081 51.04
"5925" 74067 45.95
"5926" 72718 43.35
"5927" 71588 39.18
"5928" 70522 40.02
